Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?, WZ Level Crossing   , WZ IRJ , WZ Turnout , WZ Bridge , Asset Warning Zone? ,GBFI Max Avg,GBFI Avg of Avg,# Reasonably Fouled,# Fouled,# Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History?,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-SML-S-02814-E-02815-MAINLINE,281.3999999999955,281.4999999999955,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,11.895238095238096,0,0,0,No,0.2142,Yes,No,0.0,No,0,0,0,0,2,20.013,0.40026000000000006,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02815-E-02816-MAINLINE,281.4999999999955,281.59999999999553,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,16.9,12.966666666666667,0,0,0,No,0.21970000000000023,Yes,No,0.0,No,0,0,0,0,2,20.628,0.41256,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02816-E-02817-MAINLINE,281.59999999999553,281.69999999999555,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,14.0,12.37142857142857,0,0,0,No,0.2350000000000005,Yes,No,0.0,No,0,0,0,0,2,20.628,0.41256,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02817-E-02818-MAINLINE,281.69999999999555,281.7999999999956,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.6,12.880952380952381,0,0,0,No,0.23309999999999992,Yes,No,0.0,No,0,0,0,0,2,34.9695,0.69939,,Critical,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02818-E-02819-MAINLINE,281.7999999999956,281.8999999999956,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,13.9,12.10952380952381,0,0,0,No,0.2725999999999999,No,No,0.0,No,0,0,0,0,2,35.1,0.7020000000000001,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02819-E-02820-MAINLINE,281.8999999999956,281.9999999999956,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,16.2,12.30952380952381,0,0,0,No,0.26589999999999997,No,No,0.0,No,0,0,0,0,2,35.1,0.7020000000000001,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,127.0,800.0
CHAIN-SML-S-02820-E-02821-MAINLINE,281.9999999999956,282.09999999999565,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,10.876190476190475,0,0,0,No,0.2517000000000001,No,No,0.0,No,0,0,0,0,2,17.004,0.34008000000000005,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02821-E-02822-MAINLINE,282.09999999999565,282.19999999999567,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,10.076190476190476,0,0,0,No,0.2857000000000002,No,No,0.0,No,0,0,0,0,2,17.004,0.34008000000000005,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02822-E-02823-MAINLINE,282.19999999999567,282.2999999999957,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,10.623809523809527,0,0,0,No,0.2840000000000002,No,No,0.0,No,0,0,0,0,2,16.506,0.33012,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02823-E-02824-MAINLINE,282.2999999999957,282.3999999999957,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,14.8,11.076190476190476,0,0,0,No,0.2758,No,No,0.0,No,0,0,0,0,2,16.083,0.32165999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02824-E-02825-MAINLINE,282.3999999999957,282.49999999999574,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,14.9,12.147619047619045,0,0,0,No,0.27590000000000003,No,No,0.0,No,0,0,0,0,2,16.083,0.32165999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02825-E-02826-MAINLINE,282.49999999999574,282.59999999999576,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,13.80952380952381,0,0,0,No,0.2765999999999998,No,No,0.0,No,0,0,0,0,2,15.1155,0.30231,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02826-E-02827-MAINLINE,282.59999999999576,282.6999999999958,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.3,11.757142857142858,0,0,0,No,0.25920000000000026,No,No,0.0,No,0,0,0,0,2,19.806,0.39612,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02827-E-02828-MAINLINE,282.6999999999958,282.7999999999958,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.3,12.62857142857143,0,0,0,No,0.22689999999999977,Yes,No,0.0,No,0,0,0,0,2,19.806,0.39612,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02828-E-02829-MAINLINE,282.7999999999958,282.8999999999958,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,12.261904761904763,0,0,0,No,0.19450000000000006,Yes,No,0.0,No,0,0,0,0,2,16.9005,0.33801000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02829-E-02830-MAINLINE,282.8999999999958,282.99999999999585,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,21.1,15.504761904761907,1,0,0,Yes,0.21910000000000013,Yes,No,0.0,No,0,0,0,0,2,17.253,0.34506,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02830-E-02831-MAINLINE,282.99999999999585,283.0999999999959,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,14.63333333333334,0,0,0,No,0.2147999999999997,Yes,No,0.0,No,0,0,0,0,2,17.253,0.34506,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02831-E-02832-MAINLINE,283.0999999999959,283.1999999999959,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,23.5,14.276190476190477,1,0,0,Yes,0.20700000000000002,Yes,No,0.0,No,0,0,0,0,2,16.2705,0.32541,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02832-E-02833-MAINLINE,283.1999999999959,283.2999999999959,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,23.5,12.714285714285714,2,0,0,Yes,0.1736999999999999,Yes,No,0.0,No,0,0,0,0,2,17.2425,0.34485,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02833-E-02834-MAINLINE,283.2999999999959,283.39999999999594,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,15.199999999999998,0,0,0,No,0.24040000000000034,Yes,No,0.0,No,0,0,0,0,2,17.2425,0.34485,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02834-E-02835-MAINLINE,283.39999999999594,283.49999999999596,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,17.0,12.828571428571427,0,0,0,No,0.2789000000000001,No,No,0.0,No,0,0,0,0,2,15.96,0.31920000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02835-E-02836-MAINLINE,283.49999999999596,283.599999999996,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,21.9,14.004761904761903,1,0,0,Yes,0.28190000000000065,No,No,0.0,No,0,0,0,0,2,17.9925,0.35985,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02836-E-02837-MAINLINE,283.599999999996,283.699999999996,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,14.704761904761902,0,0,0,No,0.27530000000000004,No,No,0.0,No,0,0,0,0,2,17.9925,0.35985,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02837-E-02838-MAINLINE,283.699999999996,283.79999999999603,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,12.457142857142859,0,0,0,No,0.2672,No,No,0.0,No,0,0,0,0,2,15.264,0.30528,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02838-E-02839-MAINLINE,283.79999999999603,283.89999999999606,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,17.5,13.776190476190473,0,0,0,No,0.24930000000000024,Yes,No,0.0,No,0,0,0,0,2,17.445,0.3489,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02839-E-02840-MAINLINE,283.89999999999606,283.9999999999961,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.6,16.838095238095235,0,0,0,No,0.2079000000000002,Yes,No,0.0,No,0,0,0,0,2,18.1875,0.36375,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02840-E-02841-MAINLINE,283.9999999999961,284.0999999999961,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.7,16.552380952380954,0,0,0,No,0.21259999999999984,Yes,No,0.0,No,0,0,0,0,2,18.1875,0.36375,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02841-E-02842-MAINLINE,284.0999999999961,284.1999999999961,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.2,17.423809523809524,0,0,0,No,0.21379999999999988,Yes,No,0.0,No,0,0,0,0,2,16.173,0.32345999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02842-E-02843-MAINLINE,284.1999999999961,284.29999999999615,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,22.6,18.30952380952381,3,0,0,Yes,0.19779999999999986,Yes,No,0.0,No,0,0,0,0,2,16.173,0.32345999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02843-E-02844-MAINLINE,284.29999999999615,284.39999999999617,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,20.8,17.504761904761907,1,0,0,Yes,0.2131,Yes,No,0.0,No,0,0,0,0,2,14.6685,0.29337,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02844-E-02845-MAINLINE,284.39999999999617,284.4999999999962,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,17.014285714285716,0,0,0,No,0.2356000000000001,Yes,No,0.0,No,0,0,0,0,2,20.5335,0.41067,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,128.0,300.0
CHAIN-SML-S-02845-E-02846-MAINLINE,284.4999999999962,284.5999999999962,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.1,15.48095238095238,0,0,0,No,0.24530000000000002,Yes,No,0.0,No,0,0,0,0,2,20.5335,0.41067,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,128.0,300.0
CHAIN-SML-S-02846-E-02847-MAINLINE,284.5999999999962,284.69999999999624,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,17.9,16.27619047619048,0,0,0,No,0.23900000000000027,Yes,No,0.0,No,0,0,0,0,2,20.112,0.40224,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,128.0,300.0
CHAIN-SML-S-02847-E-02848-MAINLINE,284.69999999999624,284.79999999999626,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,20.1,16.29047619047619,1,0,0,Yes,0.23030000000000017,Yes,No,0.0,No,0,0,0,0,2,15.123,0.30246,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02848-E-02849-MAINLINE,284.79999999999626,284.8999999999963,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,15.385714285714286,0,0,0,No,0.2347000000000003,Yes,No,0.0,No,0,0,0,0,2,16.3905,0.32781,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02849-E-02850-MAINLINE,284.8999999999963,284.9999999999963,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.0,14.938095238095238,0,0,0,No,0.24569999999999986,Yes,No,0.0,No,0,0,0,0,2,16.3905,0.32781,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02850-E-02851-MAINLINE,284.9999999999963,285.0999999999963,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.7,11.804761904761907,0,0,0,No,0.29499999999999993,No,No,0.0,No,0,0,0,0,2,18.906,0.37811999999999996,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02851-E-02852-MAINLINE,285.0999999999963,285.19999999999635,ML Section 10,Jones to CCK,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.8,11.523809523809526,0,0,0,No,0.2936999999999997,No,No,0.0,No,0,0,0,0,2,20.2065,0.40413,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,129.0,300.0
CHAIN-SML-S-02852-E-02853-MAINLINE,285.19999999999635,285.2999999999964,ML Section 10,Jones to CCK,,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.1,10.957142857142856,0,0,0,No,0.2821000000000003,No,No,0.0,No,0,0,0,0,2,23.037,0.46074,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,129.0,300.0
CHAIN-SML-S-02853-E-02854-MAINLINE,285.2999999999964,285.3999999999964,ML Section 10,Jones to CCK,,Mild Curve,0,0,0,0,No,0,0,0,0,No,17.5,12.72857142857143,0,0,0,No,0.2601000000000002,No,No,0.0,No,0,0,0,0,2,23.037,0.46074,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,129.0,300.0
CHAIN-SML-S-02854-E-02855-MAINLINE,285.3999999999964,285.4999999999964,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,25.3,18.057142857142857,6,0,0,Yes,0.21650000000000008,Yes,No,0.0,No,0,0,0,0,2,15.729,0.31457999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02855-E-02856-MAINLINE,285.4999999999964,285.59999999999644,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,26.7,17.380952380952383,3,0,0,Yes,0.20569999999999994,Yes,No,0.0,No,0,0,0,0,2,15.2835,0.30567,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02856-E-02857-MAINLINE,285.59999999999644,285.69999999999646,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,18.7,13.914285714285715,0,0,0,No,0.25200000000000017,No,No,0.0,No,0,0,0,0,2,15.5385,0.31077,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02857-E-02858-MAINLINE,285.69999999999646,285.7999999999965,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.3,11.623809523809525,0,0,0,No,0.26010000000000005,No,No,0.0,No,0,0,0,0,2,15.5385,0.31077,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02858-E-02859-MAINLINE,285.7999999999965,285.8999999999965,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,13.9,11.00952380952381,0,0,0,No,0.29559999999999975,No,No,0.0,No,0,0,0,0,2,13.236,0.26472,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02859-E-02860-MAINLINE,285.8999999999965,285.99999999999653,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,10.899999999999999,0,0,0,No,0.2827999999999997,No,No,0.0,No,0,0,0,0,2,16.8765,0.33753,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02860-E-02861-MAINLINE,285.99999999999653,286.09999999999656,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.27142857142857,0,0,0,No,0.25839999999999985,No,No,0.0,No,0,0,0,0,2,16.8765,0.33753,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02861-E-02862-MAINLINE,286.09999999999656,286.1999999999966,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,14.6,12.785714285714286,0,0,0,No,0.20140000000000008,Yes,No,0.0,No,0,0,0,0,2,12.969,0.25938,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02862-E-02863-MAINLINE,286.1999999999966,286.2999999999966,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,26.9,16.609523809523814,4,0,0,Yes,0.20889999999999986,Yes,No,0.0,No,0,0,0,0,2,12.2115,0.24422999999999997,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02863-E-02864-MAINLINE,286.2999999999966,286.3999999999966,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.2,13.752380952380953,0,0,0,No,0.23420000000000024,Yes,No,0.0,No,0,0,0,0,2,13.35,0.267,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02864-E-02865-MAINLINE,286.3999999999966,286.49999999999665,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,19.2,12.576190476190474,0,0,0,No,0.19669999999999987,Yes,No,0.0,No,0,0,0,0,2,14.583,0.29166000000000003,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02865-E-02866-MAINLINE,286.49999999999665,286.59999999999667,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,16.0,12.942857142857141,0,0,0,No,0.2124000000000001,Yes,No,0.0,No,0,0,0,0,2,14.583,0.29166000000000003,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02866-E-02867-MAINLINE,286.59999999999667,286.6999999999967,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,10.738095238095237,0,0,0,No,0.2584,No,No,0.0,No,0,0,0,0,2,13.248,0.26496,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02867-E-02868-MAINLINE,286.6999999999967,286.7999999999967,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,15.8,12.576190476190478,0,0,0,No,0.21649999999999986,Yes,No,0.0,No,0,0,0,0,2,12.561,0.25122,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02868-E-02869-MAINLINE,286.7999999999967,286.89999999999674,ML Section 10,Jones to CCK,,Tangent,0,0,0,0,No,0,0,0,0,No,17.3,13.961904761904764,0,0,0,No,0.18670000000000003,Yes,No,0.0,Yes,0,0,0,1,2,20.253,0.40506,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,130.0,100.0
CHAIN-SML-S-02869-E-02870-MAINLINE,286.89999999999674,286.99999999999676,ML Section 10,Jones to CCK,,Tangent,0,2,0,0,Yes,0,0,0,0,No,30.5,18.595238095238095,3,1,0,Yes,0.18020000000000003,Yes,No,0.0,Yes,0,0,0,1,2,20.253,0.40506,,Poor,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02870-E-02871-MAINLINE,286.99999999999676,287.0999999999968,ML Section 10,Jones to CCK,Firetail,Tangent,0,0,0,0,No,0,0,0,0,No,17.9,13.328571428571431,0,0,0,No,0.21250000000000024,Yes,No,0.0,No,0,0,0,0,2,19.623,0.39246000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02871-E-02872-MAINLINE,287.0999999999968,287.1999999999968,ML Section 10,Jones to CCK,Firetail,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,11.471428571428572,0,0,0,No,0.22239999999999954,Yes,No,0.0,No,0,0,0,0,2,18.7695,0.37539,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02872-E-02873-MAINLINE,287.1999999999968,287.2999999999968,ML Section 10,Jones to CCK,Firetail,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.0,11.471428571428572,0,0,0,No,0.2626000000000001,No,No,0.0,No,0,0,0,0,2,19.191,0.38382,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02873-E-02874-MAINLINE,287.2999999999968,287.39999999999685,ML Section 10,Jones to CCK,Firetail,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.2,9.99047619047619,0,0,0,No,0.2812,No,No,0.0,No,0,0,0,0,2,19.191,0.38382,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02874-E-02875-MAINLINE,287.39999999999685,287.4999999999969,ML Section 10,Jones to CCK,Firetail,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.0,11.09047619047619,0,0,0,No,0.24080000000000007,Yes,No,0.0,No,0,0,0,0,2,15.1245,0.30249,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02875-E-02876-MAINLINE,287.4999999999969,287.5999999999969,SL / EL Section SL10,Firetail,Firetail,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.0,10.57619047619048,0,0,0,No,0.2797999999999998,No,No,0.0,No,0,0,0,0,2,14.8485,0.29697,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02876-E-02877-MAINLINE,287.5999999999969,287.6999999999969,SL / EL Section SL10,Firetail,Firetail,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.5,10.399999999999999,0,0,0,No,0.26100000000000023,No,No,0.0,No,0,0,0,0,2,14.8485,0.29697,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-02877-E-02878-MAINLINE,287.6999999999969,287.79999999999694,SL / EL Section SL10,Firetail,Firetail,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,11.033333333333331,0,0,0,No,0.23790000000000006,Yes,No,0.0,No,0,0,0,0,2,20.0205,0.40041,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,131.0,200.0
CHAIN-SML-S-02878-E-02879-MAINLINE,287.79999999999694,287.89999999999696,SL / EL Section SL10,Firetail,Firetail,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,11.623809523809523,0,0,0,No,0.20169999999999982,Yes,No,0.0,No,0,0,0,0,2,20.0205,0.40041,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,131.0,200.0
